,course_id,course_name,year
623,623,Catalysis for emission control and energy processes,2014-2015
624,624,Transport and magnetism in solids,2010-2011
625,625,Learning from vernacular,2011-2012
626,626,Learning from vernacular,2009-2010
627,627,Learning from vernacular,2010-2011
628,628,Matériaux et structures,2017-2018
629,629,Matériaux et structures,2009-2010
630,630,Matériaux et structures,2014-2015
631,631,Matériaux et structures,2019-2020
632,632,Matériaux et structures,2011-2012
633,633,Matériaux et structures,2018-2019
634,634,Matériaux et structures,2012-2013
635,635,Matériaux et structures,2016-2017
636,636,Matériaux et structures,2015-2016
637,637,Matériaux et structures,2010-2011
638,638,Matériaux et structures,2007-2008
639,639,Matériaux et structures,2008-2009
640,640,Matériaux et structures,2006-2007
641,641,Matériaux et structures,2004-2005
642,642,Matériaux et structures,2005-2006
643,643,Matériaux et structures,2013-2014
644,644,Projet programmation système,2015-2016
645,645,Projet programmation système,2016-2017
646,646,Projet programmation système,2017-2018
647,647,Projet programmation système,2019-2020
648,648,Projet programmation système,2018-2019
649,649,Modélisation mathématique du comportement,2006-2007
650,650,Modélisation mathématique du comportement,2005-2006
651,651,Modélisation mathématique du comportement,2007-2008
652,652,Frontiers in nanosciences,2016-2017
653,653,Frontiers in nanosciences,2009-2010
654,654,Frontiers in nanosciences,2014-2015
655,655,Frontiers in nanosciences,2015-2016
656,656,Frontiers in nanosciences,2013-2014
657,657,Frontiers in nanosciences,2011-2012
658,658,Frontiers in nanosciences,2012-2013
659,659,Frontiers in nanosciences,2010-2011
660,660,Frontiers in nanosciences,2017-2018
661,661,Frontiers in nanosciences,2019-2020
662,662,Frontiers in nanosciences,2018-2019
663,663,Swarm intelligence,2005-2006
664,664,Swarm intelligence,2007-2008
665,665,Swarm intelligence,2004-2005
666,666,Swarm intelligence,2006-2007
667,667,Advanced topics on privacy enhancing technologies,2018-2019
668,668,Advanced topics on privacy enhancing technologies,2019-2020
669,669,Environmental Engineering Seminar series (Spring),2008-2009
670,670,Environmental Engineering Seminar series (Spring),2009-2010
671,671,Environmental Engineering Seminar series (Spring),2007-2008
672,672,Physique de la diffraction et formation des images en microscopie,2006-2007
673,673,Physique de la diffraction et formation des images en microscopie,2005-2006
674,674,Physique de la diffraction et formation des images en microscopie,2004-2005
675,675,Physique de la diffraction et formation des images en microscopie,2007-2008
676,676,Traitement d'images II,2004-2005
677,677,Traitement d'images II,2005-2006
678,678,Water and wastewater treatment,2018-2019
679,679,Water and wastewater treatment,2012-2013
680,680,Water and wastewater treatment,2011-2012
681,681,Water and wastewater treatment,2014-2015
682,682,Water and wastewater treatment,2017-2018
683,683,Water and wastewater treatment,2019-2020
684,684,Water and wastewater treatment,2010-2011
685,685,Water and wastewater treatment,2008-2009
686,686,Water and wastewater treatment,2009-2010
687,687,Water and wastewater treatment,2007-2008
688,688,Water and wastewater treatment,2016-2017
689,689,Water and wastewater treatment,2015-2016
690,690,Water and wastewater treatment,2013-2014
691,691,Cellular signalling,2011-2012
692,692,Cellular signalling,2018-2019
693,693,Cellular signalling,2007-2008
694,694,Cellular signalling,2012-2013
695,695,Cellular signalling,2014-2015
696,696,Cellular signalling,2005-2006
697,697,Cellular signalling,2009-2010
698,698,Cellular signalling,2017-2018
699,699,Cellular signalling,2006-2007
700,700,Cellular signalling,2013-2014
701,701,Cellular signalling,2010-2011
702,702,Cellular signalling,2016-2017
703,703,Cellular signalling,2008-2009
704,704,Cellular signalling,2015-2016
705,705,Cellular signalling,2019-2020
706,706,"Science, technologie et société II",2013-2014
707,707,"Science, technologie et société II",2015-2016
708,708,"Science, technologie et société II",2016-2017
709,709,"Science, technologie et société II",2014-2015
710,710,"Science, technologie et société II",2012-2013
711,711,"Science, technologie et société II",2018-2019
712,712,"Science, technologie et société II",2017-2018
713,713,"Science, technologie et société II",2019-2020
714,714,Advanced signal processing,2010-2011
715,715,Advanced signal processing,2005-2006
716,716,Advanced signal processing,2009-2010
717,717,Advanced signal processing,2011-2012
718,718,Advanced signal processing,2014-2015
719,719,Advanced signal processing,2006-2007
720,720,Advanced signal processing,2007-2008
721,721,Advanced signal processing,2008-2009
722,722,Advanced signal processing,2013-2014
723,723,Advanced signal processing,2012-2013
724,724,Sciences et religions I,2016-2017
725,725,Sciences et religions I,2017-2018
726,726,Sciences et religions I,2015-2016
727,727,Sciences et religions I,2018-2019
728,728,Sciences et religions I,2014-2015
729,729,Sciences et religions I,2019-2020
730,730,Virtual reality,2009-2010
731,731,Virtual reality,2004-2005
732,732,Virtual reality,2005-2006
733,733,Virtual reality,2008-2009
734,734,Virtual reality,2007-2008
735,735,Virtual reality,2015-2016
736,736,Virtual reality,2016-2017
737,737,Virtual reality,2017-2018
738,738,Virtual reality,2018-2019
739,739,Virtual reality,2014-2015
740,740,Virtual reality,2013-2014
741,741,Virtual reality,2011-2012
742,742,Virtual reality,2006-2007
743,743,Virtual reality,2012-2013
744,744,Virtual reality,2019-2020
745,745,Virtual reality,2010-2011
746,746,Analysis and mitigation of geohazards,2014-2015
747,747,"Mathématiques de la finance II, Dubey A.",2004-2005
748,748,Dynamique des structures,2010-2011
749,749,Dynamique des structures,2005-2006
750,750,Dynamique des structures,2008-2009
751,751,Dynamique des structures,2007-2008
752,752,Dynamique des structures,2004-2005
753,753,Dynamique des structures,2006-2007
754,754,Dynamique des structures,2009-2010
755,755,Dynamique des structures,2015-2016
756,756,Dynamique des structures,2019-2020
757,757,Dynamique des structures,2014-2015
758,758,Dynamique des structures,2012-2013
759,759,Dynamique des structures,2016-2017
760,760,Dynamique des structures,2017-2018
761,761,Dynamique des structures,2018-2019
762,762,Dynamique des structures,2011-2012
763,763,Dynamique des structures,2013-2014
764,764,Rational quadratic forms,2019-2020
765,765,Cours UNIL - HEC (hiver 05-06),2005-2006
766,766,Droit de la construction I,2004-2005
767,767,Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),2015-2016
768,768,Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),2018-2019
769,769,Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),2019-2020
770,770,Cours UNIL - Faculté des sciences sociales et politiques SSP I (automne),2014-2015
771,771,VLSI design II,2006-2007
772,772,VLSI design II,2009-2010
773,773,VLSI design II,2010-2011
774,774,VLSI design II,2004-2005
775,775,VLSI design II,2005-2006
776,776,VLSI design II,2007-2008
777,777,VLSI design II,2012-2013
778,778,VLSI design II,2011-2012
779,779,VLSI design II,2008-2009
780,780,VLSI design II,2013-2014
781,781,Chemistry of f elements,2018-2019
782,782,Chemistry of f elements,2019-2020
783,783,Low-power radio design for IoT,2018-2019
784,784,Topics in complex analysis,2019-2020
785,785,Modern techniques in computational chemistry,2008-2009
786,786,Modern techniques in computational chemistry,2006-2007
787,787,Modern techniques in computational chemistry,2005-2006
788,788,Modern techniques in computational chemistry,2004-2005
789,789,Modern techniques in computational chemistry,2007-2008
790,790,System identification,2017-2018
791,791,System identification,2019-2020
792,792,System identification,2018-2019
793,793,System identification,2015-2016
794,794,System identification,2016-2017
795,795,System identification,2013-2014
796,796,System identification,2014-2015
797,797,Critique du projet urbain contemporain,2019-2020
798,798,Critique du projet urbain contemporain,2018-2019
799,799,Physique du solide III,2016-2017
800,800,Physique du solide III,2004-2005
801,801,Physique du solide III,2006-2007
802,802,Physique du solide III,2010-2011
803,803,Physique du solide III,2005-2006
804,804,Physique du solide III,2012-2013
805,805,Physique du solide III,2008-2009
806,806,Physique du solide III,2009-2010
807,807,Physique du solide III,2007-2008
808,808,Physique du solide III,2015-2016
809,809,Physique du solide III,2014-2015
810,810,Physique du solide III,2013-2014
811,811,Physique du solide III,2011-2012
812,812,Physique du solide III,2017-2018
813,813,Filtres électriques,2004-2005
814,814,Filtres électriques,2009-2010
815,815,Filtres électriques,2011-2012
816,816,Filtres électriques,2006-2007
817,817,Filtres électriques,2005-2006
818,818,Filtres électriques,2007-2008
819,819,Filtres électriques,2012-2013
820,820,Filtres électriques,2010-2011
821,821,Filtres électriques,2008-2009
822,822,Fonctions analytiques II,2005-2006
823,823,Reduced Order Modelling of parametrized systems (2016),2015-2016
824,824,Reduced Order Modelling of parametrized systems (2016),2014-2015
825,825,Modern chemical dynamics,2011-2012
826,826,Modern chemical dynamics,2010-2011
827,827,Analyse de la structure des polymères,2006-2007
828,828,Analyse de la structure des polymères,2007-2008
829,829,Analyse de la structure des polymères,2004-2005
830,830,Analyse de la structure des polymères,2005-2006
831,831,UE N : Art et architecture: constructing the view II,2016-2017
832,832,UE N : Art et architecture: constructing the view II,2015-2016
833,833,UE N : Art et architecture: constructing the view II,2017-2018
834,834,UE N : Art et architecture: constructing the view II,2018-2019
835,835,UE N : Art et architecture: constructing the view II,2019-2020
836,836,Culture médiatique I,2014-2015
837,837,Culture médiatique I,2013-2014
838,838,Culture médiatique I,2015-2016
839,839,Culture médiatique I,2012-2013
840,840,Culture médiatique I,2011-2012
841,841,Culture médiatique I,2016-2017
842,842,Culture médiatique I,2017-2018
843,843,Culture médiatique I,2019-2020
844,844,Culture médiatique I,2018-2019
845,845,Création collective: arts-impro & ingénierie II,2017-2018
846,846,Création collective: arts-impro & ingénierie II,2018-2019
847,847,Création collective: arts-impro & ingénierie II,2019-2020
848,848,Aerodynamics,2016-2017
849,849,Aerodynamics,2019-2020
850,850,Aerodynamics,2017-2018
851,851,Aerodynamics,2018-2019
852,852,Private equity,2009-2010
853,853,Private equity,2010-2011
854,854,Informatique du temps réel,2004-2005
855,855,Informatique du temps réel,2007-2008
856,856,Informatique du temps réel,2006-2007
857,857,Informatique du temps réel,2005-2006
858,858,Informatique du temps réel,2019-2020
859,859,Informatique du temps réel,2008-2009
860,860,Informatique du temps réel,2014-2015
861,861,Informatique du temps réel,2011-2012
862,862,Informatique du temps réel,2012-2013
863,863,Informatique du temps réel,2009-2010
864,864,Informatique du temps réel,2013-2014
865,865,Informatique du temps réel,2017-2018
866,866,Informatique du temps réel,2015-2016
867,867,Informatique du temps réel,2016-2017
868,868,Informatique du temps réel,2018-2019
869,869,Informatique du temps réel,2010-2011
870,870,Modélisation environnementale,2004-2005
871,871,Relativité et cosmologie II,2006-2007
872,872,Relativité et cosmologie II,2007-2008
873,873,Relativité et cosmologie II,2004-2005
874,874,Relativité et cosmologie II,2005-2006
875,875,Analyse et management des risques industriels,2012-2013
876,876,Analyse et management des risques industriels,2014-2015
877,877,Analyse et management des risques industriels,2016-2017
878,878,Analyse et management des risques industriels,2019-2020
879,879,Analyse et management des risques industriels,2018-2019
880,880,Analyse et management des risques industriels,2011-2012
881,881,Analyse et management des risques industriels,2017-2018
882,882,Analyse et management des risques industriels,2015-2016
883,883,Analyse et management des risques industriels,2013-2014
884,884,Analyse et management des risques industriels,2010-2011
885,885,Matériaux pour le sport,2004-2005
886,886,Matériaux pour le sport,2005-2006
887,887,Matériaux pour le sport,2006-2007
888,888,Distributed intelligent systems,2011-2012
889,889,Distributed intelligent systems,2012-2013
890,890,Distributed intelligent systems,2010-2011
891,891,Distributed intelligent systems,2009-2010
892,892,Distributed intelligent systems,2017-2018
893,893,Distributed intelligent systems,2019-2020
894,894,Distributed intelligent systems,2018-2019
895,895,Distributed intelligent systems,2013-2014
896,896,Distributed intelligent systems,2014-2015
897,897,Distributed intelligent systems,2015-2016
898,898,Analyse III,2009-2010
899,899,Analyse III,2011-2012
900,900,Analyse III,2007-2008
901,901,Analyse III,2008-2009
902,902,Analyse III,2006-2007
903,903,Analyse III,2010-2011
