,course_name_x,course_name_y,jaccard
188724,Advanced multiprocessor architecture,Database systems,0.03486238532110092
188448,Advanced multiprocessor architecture,Cellular biology and biochemistry for engineers,0.034375
193199,Advanced nanomaterials,Seminar series on advances in materials,0.4129979035639413
193498,Advanced nanomaterials,Thin film fabrication processes,0.36363636363636365
192491,Advanced nanomaterials,Metrology II,0.34076433121019106
192490,Advanced nanomaterials,Metrology I,0.3396825396825397
191455,Advanced nanomaterials,Composites technology,0.3367768595041322
193711,Advanced nanomaterials,Tribology,0.3317972350230415
192367,Advanced nanomaterials,Life cycle engineering of polymers,0.3035230352303523
191769,Advanced nanomaterials,Electron microscopy: advanced methods,0.29461756373937675
195180,Advanced numerical analysis,Introduction to the finite elements method,0.2639593908629442
193992,Advanced numerical analysis,Analyse fonctionnelle I,0.25277161862527714
195321,Advanced numerical analysis,Martingales et applications,0.24550898203592814
194737,Advanced numerical analysis,Equations différentielles ordinaires,0.2012987012987013
195267,Advanced numerical analysis,Linear models,0.2
195449,Advanced numerical analysis,Modèles linéaires,0.195906432748538
194554,Advanced numerical analysis,Discrete mathematics,0.17637540453074432
198138,Advanced optics,Lasers and optics of nanostructures,0.5517241379310345
198544,Advanced optics,Optique TP,0.3902439024390244
197928,Advanced optics,Imaging optics,0.3103448275862069
198546,Advanced optics,Optique intégrée,0.1951219512195122
198418,Advanced optics,Méthodes de détection optique,0.13829787234042554
198431,Advanced optics,Méthodes optiques de mesure,0.125
198075,Advanced optics,Introduction à l'acoustique appliquée,0.09900990099009901
198516,Advanced optics,Optical waves propagation,0.09782608695652174
197986,Advanced optics,Integrated optics,0.09210526315789473
199933,Advanced physical organic chemistry,Biological chemistry III (for CGC),0.21428571428571427
202115,Advanced physical organic chemistry,Target synthesis of building blocks,0.16
199702,Advanced physical organic chemistry,Advanced strategies for the synthesis of bioactive compounds,0.14285714285714285
204259,Advanced principles and applications of systems biology,New tools and research strategies in personalized medicine,0.047619047619047616
203420,Advanced principles and applications of systems biology,Equilibrium-stage separation processes,0.03614457831325301
204737,Advanced principles and applications of systems biology,Scientific project design in drug discovery,0.03225806451612903
207704,Advanced probability,Software-defined radio: a hands-on course,0.14814814814814814
205453,Advanced probability,Advanced digital communications,0.13793103448275862
207750,Advanced probability,Statistical signal and data processing through applications,0.12837837837837837
207525,Advanced probability,Random walks,0.09090909090909091
207673,Advanced probability,"Signal processing : Spaces, operators and transforms",0.0898876404494382
206390,Advanced probability,Fourier and wavelet signal processing,0.08791208791208792
207671,Advanced probability,Signal processing  for audio and acoustics,0.08227848101265822
205736,Advanced probability,Biomedical signal processing,0.06896551724137931
209718,Advanced probability and applications,Learning theory,0.17482517482517482
209785,Advanced probability and applications,Markov chains and algorithmic applications,0.11467889908256881
210107,Advanced probability and applications,Optimization for machine learning,0.11363636363636363
210703,Advanced probability and applications,Sublinear algorithms for big data analysis,0.088
208521,Advanced probability and applications,Artificial neural networks,0.07344632768361582
210027,Advanced probability and applications,Networks out of control,0.06535947712418301
208916,Advanced probability and applications,Convex optimization and applications,0.0653061224489796
210643,Advanced probability and applications,Statistical signal and data processing through applications,0.06077348066298342
212207,Advanced quantum field theory,Gauge Theories and the Standard Model,0.5081967213114754
211777,Advanced quantum field theory,Conformal Field theory and Gravity,0.48484848484848486
213292,Advanced quantum field theory,Quantum Field Theory Methods in Gravity and Cosmology ,0.06153846153846154
213336,Advanced quantum field theory,Relativité et cosmologie II,0.051470588235294115
215927,Advanced regression,Packing and covering,0.06666666666666667
214082,Advanced regression, Numerical approximation of PDE's II,0.024390243902439025
214572,Advanced regression,Combinatorial optimization,0.019230769230769232
219239,Advanced satellite positioning,Sensor orientation,0.2876712328767123
217669,Advanced satellite positioning,Design de SIG,0.17543859649122806
218000,Advanced satellite positioning,Geocomputation,0.14130434782608695
218005,Advanced satellite positioning,Geomonitoring,0.13875598086124402
217912,Advanced satellite positioning,Exploratory data analysis and geovisualization,0.10476190476190476
217904,Advanced satellite positioning,Experimental design and data analysis with R,0.09473684210526316
218174,Advanced satellite positioning,Image processing for Earth observation,0.09473684210526316
218413,Advanced satellite positioning,Localisation par satellites,0.07853403141361257
217133,Advanced satellite positioning,Analyse exploratoire de données géospatiales,0.07368421052631578
219335,Advanced satellite positioning,Statistiques multivariables avec R,0.0707070707070707
219295,Advanced satellite positioning,Spatial decision support systems,0.07017543859649122
221717,Advanced scientific computing,Parallel computing and pthreads,0.14583333333333334
221513,Advanced scientific computing,Monte-Carlo methods,0.10714285714285714
221635,Advanced scientific computing,Numerical analysis and computational mathematics,0.10526315789473684
225017,Advanced semiconductor nanomaterials,"Semiconductor materials and properties, from the bulk to the nanostructure",0.4028776978417266
222827,Advanced semiconductor nanomaterials,Advanced nanomaterials,0.2140468227424749
224594,Advanced semiconductor nanomaterials,Organic semiconductors,0.20987654320987653
225321,Advanced semiconductor nanomaterials,Thin film fabrication processes,0.1970260223048327
223592,Advanced semiconductor nanomaterials,Electron microscopy: advanced methods,0.18691588785046728
225022,Advanced semiconductor nanomaterials,Seminar series on advances in materials,0.18639798488664988
227445,Advanced signal processing,Optical signal processing,0.4385245901639344
227240,Advanced signal processing,Microwaves,0.4029126213592233
226846,Advanced signal processing,Image analysis and pattern recognition,0.35926773455377575
227983,Advanced signal processing,Speech processing,0.28027681660899656
226943,Advanced signal processing,Introduction au traitement optique,0.22388059701492538
227728,Advanced signal processing,Propagation d'ondes acoustiques,0.2231404958677686
226850,Advanced signal processing,Image processing ,0.21100917431192662
226946,Advanced signal processing,Introduction aux systèmes de transmission,0.21067415730337077
226848,Advanced signal processing,Image communication,0.20754716981132076
226847,Advanced signal processing,Image and video processing,0.20745920745920746
230895,Advanced signal processing : Wavelets and applications,Statistical signal processing and applications,0.14659685863874344
230848,Advanced signal processing : Wavelets and applications,Software-defined radio: a hands-on course,0.109375
228597,Advanced signal processing : Wavelets and applications,Advanced digital communications,0.10480349344978165
228664,Advanced signal processing : Wavelets and applications,Algorithms in public-key cryptology,0.07462686567164178
232361,"Advanced signal processing, wavelets and applications",Estimation theory,0.16666666666666666
233807,"Advanced signal processing, wavelets and applications",Stochastic models in communications and computer science,0.11363636363636363
233050,"Advanced signal processing, wavelets and applications",Modern coding theory (2009),0.1111111111111111
235870,Advanced solid mechanics,Mechanics of slender structures,0.3783783783783784
234871,Advanced solid mechanics,Computational multi-scale modeling of solids,0.1794871794871795
235263,Advanced solid mechanics,Experimental methods in engineering mechanics,0.13559322033898305
235893,Advanced solid mechanics,Micro/Nano robotics,0.06172839506172839
239176,Advanced solid waste treatment,Phytotechnologie pour l'environnement,0.2967741935483871
240102,Advanced solid waste treatment,Water quality modeling,0.25901639344262295
238302,Advanced solid waste treatment,Génie des bioprocédés environnementaux,0.2584745762711864
238018,Advanced solid waste treatment,Ecologie industrielle,0.22832369942196531
237376,Advanced solid waste treatment,Analyse des flux de matière,0.2047244094488189
238292,Advanced solid waste treatment,Groundwater and soil remediation,0.19732441471571907
237331,Advanced solid waste treatment,Air pollution,0.19525065963060687
